order_id,customer_id,product_id,quantity,order_date
ORD009061,C06780,P00776,3.0,2021-03-30
ORD007995,C01535,P07372,15.0,2022-07-26
ORD007676,C10125,P01549,2.0,2021-03-17
ORD008212,C10080,P08279,7.0,2024-04-18
ORD005185,C06799,P00926,11.0,2023-06-16
ORD002988,C07434,P05454,3.0,2024-12-01
ORD_BAD0012,C08922,P06099,0.0,2023-06-01
ORD008001,C02168,P02906,20.0,2022-10-22
ORD004512,C07375,P06546,12.0,2023-08-29
ORD009308,C06214,P06119,2.0,2024-01-23
ORD009565,C00300,P09708,4.0,2021-02-25
ORD008907,C07794,P09144,10.0,2021-11-14
ORD009314,C10506,P08498,8.0,2022-06-24
ORD005326,C06742,P10738,8.0,2021-09-20
ORD007492,C00868,P04231,18.0,2024-07-29
ORD005306,C08993,P01184,12.0,2024-08-31
ORD003015,C02708,P10297,18.0,2024-10-25
ORD005146,C09968,P07649,1.0,2021-03-25
ORD007724,C05032,P05184,17.0,2024-10-12
ORD010536,C07911,P05213,9.0,2023-10-09
ORD004803,C08271,P02657,15.0,2023-08-01
ORD006232,C04217,P00092,2.0,2021-01-28
ORD004220,C01053,P04613,19.0,2024-05-27
ORD006193,C01132,P07058,3.0,2021-08-02
ORD003471,C00331,P09547,13.0,2024-07-20
ORD005863,C06668,P06577,8.0,2024-10-06
ORD002846,C01012,P04307,14.0,2021-03-14
ORD000442,C08690,P02187,1.0,2022-05-07
ORD007678,C07540,P05037,3.0,2023-11-01
ORD003077,C03387,P07489,9.0,2022-02-09
ORD008713,C02269,P08540,13.0,2024-06-14
ORD005715,C05545,P08896,4.0,2024-08-25
ORD001725,C01764,P07552,16.0,2024-07-26
ORD008202,C00378,P04502,5.0,2024-04-03
ORD000601,C00962,P03888,1.0,2021-10-21
ORD002765,C05844,P08694,19.0,2023-08-10
ORD002667,C02735,P07889,17.0,2023-09-08
ORD006826,C07214,P01062,11.0,2022-06-12
ORD010583,C00351,P01732,5.0,2022-10-10
ORD009703,C09261,P02740,5.0,2022-10-30
ORD007299,C08945,P08535,14.0,2023-11-03
ORD005471,C05967,P02564,20.0,2023-02-04
ORD006307,C03536,P00162,15.0,2021-11-25
ORD002908,C00324,P08558,15.0,2021-01-06
ORD003004,C08797,P06781,6.0,2022-08-06
ORD003608,C05572,P08537,9.0,2024-03-30
ORD004480,C06983,P00721,1.0,2023-10-19
ORD009224,C05141,P06485,17.0,2022-11-07
ORD000554,C03909,P08418,12.0,2024-01-20
ORD004434,C08220,P07033,11.0,2021-08-02
ORD008547,C06548,P05401,12.0,2021-04-22
ORD002423,C08130,P01987,13.0,2023-06-05
ORD008884,C03492,P06372,5.0,2024-03-23
ORD004223,C10556,P05102,16.0,2022-06-08
ORD008957,C02668,P04604,10.0,2024-08-27
ORD008090,C07412,P03424,7.0,2023-03-08
ORD003435,C00898,P06305,3.0,2024-05-09
ORD001707,C09892,P10357,5.0,2021-10-25
ORD003595,C07362,P06188,5.0,2021-11-28
ORD006235,C04128,P10212,15.0,2023-02-28
ORD005466,C07268,P09141,18.0,2023-02-28
ORD004228,C00197,P10306,10.0,2021-08-15
ORD007714,C00846,P04326,18.0,2024-07-01
ORD004189,C05807,P01798,4.0,2021-02-23
ORD002049,C02510,P08696,12.0,2023-04-18
ORD005703,C02355,P08900,15.0,2023-12-16
ORD008226,C09469,P01344,16.0,2024-05-04
ORD002750,C09627,P00307,8.0,2021-02-10
ORD006889,C00229,P08262,7.0,2024-06-02
ORD007893,C10277,P03814,2.0,2023-08-14
ORD009391,C07934,P00845,14.0,2022-10-11
ORD005579,C02184,P05317,7.0,2024-04-26
ORD008503,C06834,P05504,8.0,2021-04-15
ORD004877,C06810,P08380,8.0,2024-08-01
ORD004716,C03008,P04005,4.0,2024-01-30
ORD002411,C08755,P08170,2.0,2024-04-18
ORD004814,C09427,P08242,13.0,2024-09-25
ORD003053,C08806,P01133,12.0,2024-04-10
ORD000070,C03304,P01721,20.0,2023-07-04
ORD010401,C05239,P09838,15.0,2023-10-02
ORD008818,C09401,P03360,15.0,2023-01-28
ORD004405,C01404,P05102,17.0,2022-11-28
ORD000970,C04553,P00613,2.0,2022-10-17
ORD005123,C10123,P06995,13.0,2023-09-04
ORD010109,C05232,P08859,19.0,2022-01-02
ORD005699,C08959,P05295,18.0,2023-10-02
ORD005350,C04621,P00078,10.0,2022-03-19
ORD009611,C06618,P03571,11.0,2024-01-06
ORD003146,C07435,P05682,5.0,2023-01-04
ORD004415,C06776,P00620,5.0,2022-04-26
ORD010421,C08563,P08807,7.0,2023-10-18
ORD007199,C06879,P02100,10.0,2024-01-29
ORD003497,C00736,P01569,13.0,2022-08-09
ORD008661,C02779,P03744,9.0,2023-04-16
ORD005858,C05945,P05329,17.0,2021-07-19
ORD007091,C08685,P03362,20.0,2021-03-29
ORD007811,C02640,P04338,8.0,2022-11-13
ORD001954,C02122,P02174,18.0,2024-07-08
ORD002945,C01292,P04507,9.0,2024-04-19
ORD001365,C02308,P03170,10.0,2024-10-14
ORD008058,C03581,P09123,11.0,2022-05-29
ORD004937,C07697,P05246,8.0,2024-11-23
ORD003043,C09569,P07698,7.0,2021-05-05
ORD000951,C07473,P01595,2.0,2024-06-13
ORD002763,C04098,P05328,4.0,2021-06-29
ORD001122,C08783,P04551,16.0,2022-11-01
ORD002141,C08571,P06396,14.0,2024-04-09
ORD009156,C02280,P07528,16.0,2022-04-07
ORD006256,C05935,P05035,13.0,2021-07-24
ORD010492,C00043,P00436,14.0,2021-12-21
ORD009862,C00003,P06350,10.0,2021-01-14
ORD006935,C10782,P08672,7.0,2023-11-29
ORD006168,C01221,P07359,18.0,2022-09-10
ORD003100,C07590,P03318,1.0,2023-11-17
ORD009956,C07107,P06727,17.0,2022-07-17
ORD009858,C04189,P09767,14.0,2022-12-29
ORD001475,C01666,P02457,11.0,2024-07-21
ORD003344,C09949,P07680,17.0,2022-03-22
ORD000475,C06730,P09236,20.0,2021-09-21
ORD008188,C07721,P00693,8.0,2021-07-15
ORD006943,C05457,P10672,14.0,2021-12-27
ORD006095,C01745,P05288,9.0,2024-08-01
ORD007224,C06389,P08136,2.0,2021-11-15
ORD000521,C08125,P03219,6.0,2021-05-31
ORD007291,C05382,P07399,19.0,2021-08-31
ORD010576,C06279,P00745,1.0,2024-03-18
ORD009962,C01979,P00872,4.0,2022-08-08
ORD003589,C03388,P01928,10.0,2023-12-12
ORD008240,C02067,P00964,1.0,2024-04-09
ORD002033,C06721,P09066,2.0,2024-03-08
ORD008981,C01530,P02284,20.0,2024-09-21
ORD005586,C03059,P01528,4.0,2022-08-01
ORD000708,C03645,P09675,9.0,2023-02-20
ORD009798,C00744,P06952,5.0,2024-08-09
ORD004830,C06810,P03470,13.0,2021-12-17
ORD002016,C01055,P10423,10.0,2023-12-15
ORD006590,C04218,P08696,15.0,2024-02-03
ORD005244,C05688,P06592,8.0,2021-02-27
ORD008349,C07328,P06601,7.0,2022-03-22
ORD007936,C03773,P03847,14.0,2021-03-21
ORD004631,C10575,P07797,15.0,2022-11-09
ORD009995,C06373,P06393,3.0,2023-09-04
ORD010084,C02664,P07890,8.0,2022-04-22
ORD000225,C08884,P09379,2.0,2024-04-12
ORD008820,C09491,P06211,1.0,2024-10-28
ORD003513,C02425,P04482,6.0,2022-02-20
ORD010670,C05736,P08931,10.0,2023-06-22
ORD006618,C01884,P05441,15.0,2023-07-09
ORD005176,C01638,P08365,7.0,2023-04-15
ORD009785,C10054,P06596,12.0,2024-11-02
ORD008062,C03173,P08635,7.0,2022-06-04
ORD006945,C09524,P06281,20.0,2022-09-07
ORD002171,C00043,P07917,14.0,2024-09-01
ORD003710,C07561,P07796,19.0,2024-07-22
ORD010380,C02413,P04368,10.0,2022-05-27
ORD000694,C00040,P07041,6.0,2021-01-29
ORD008475,C00174,P03369,11.0,2023-04-27
ORD005378,C03287,P04110,1.0,2022-12-04
ORD000009,C09249,P00294,10.0,2024-09-25
ORD001487,C09408,P07393,12.0,2022-05-05
ORD005770,C04047,P00907,14.0,2022-11-20
ORD009691,C10728,P03971,4.0,2023-03-04
ORD001434,C10138,P08255,10.0,2021-10-13
ORD010122,C02560,P06858,18.0,2024-05-22
ORD006635,C02542,P05868,9.0,2023-05-17
ORD002094,C08789,P06009,12.0,2022-12-17
ORD000124,C09011,P01487,3.0,2021-01-07
ORD006122,C05444,P09875,5.0,2024-02-10
ORD006378,C09287,P01132,5.0,2024-05-03
ORD004805,C02438,P00972,20.0,2022-12-25
ORD004880,C10111,P08979,10.0,2021-10-16
ORD008633,C07992,P06669,7.0,2023-05-13
ORD010336,C10007,P05889,13.0,2023-04-06
ORD007540,C04270,P01542,14.0,2023-08-08
ORD007504,C03310,P10707,15.0,2021-08-23
ORD003393,C08997,P00934,11.0,2021-09-25
ORD003159,C00480,P08080,4.0,2024-10-27
ORD005821,C08223,P03346,14.0,2023-11-23
ORD004102,C08432,P00682,20.0,2022-11-23
ORD001506,C09978,P04764,8.0,2021-11-22
ORD001778,C09166,P10381,17.0,2024-06-26
ORD007128,C01230,P03088,12.0,2024-10-12
ORD001275,C10761,P06083,1.0,2022-01-17
ORD003376,C03504,P09805,3.0,2023-05-23
ORD009148,C06636,P05536,2.0,2024-03-27
ORD003232,C04439,P05015,15.0,2024-04-02
ORD010095,C06502,P07306,14.0,2021-05-20
ORD000022,C00754,P05005,6.0,2021-10-23
ORD007574,C05737,P09940,10.0,2024-01-13
ORD009184,C04919,P10424,19.0,2024-06-05
ORD007442,C01353,P10464,13.0,2023-05-01
ORD005339,C08649,P08260,9.0,2023-12-22
ORD003844,C00698,P03031,1.0,2024-09-25
ORD009331,C04612,P07137,12.0,2021-07-17
ORD004703,C04389,P07683,14.0,2024-04-14
ORD004023,C06125,P10064,20.0,2024-09-27
ORD004601,C05665,P00965,4.0,2022-03-02
ORD003954,C04343,P06755,17.0,2022-11-16
ORD004481,C04463,P06183,4.0,2022-07-24
ORD000887,C06959,P01043,15.0,2021-01-07
ORD001486,C06939,P02276,9.0,2024-12-08
ORD003394,C08212,P09382,1.0,2024-09-12
ORD008418,C05579,P02563,2.0,2024-11-07
ORD000355,C00533,P09529,8.0,2023-09-04
ORD009518,C00849,P03908,18.0,2021-06-12
ORD001126,C00640,P09081,9.0,2023-07-16
ORD001546,C04099,P06313,4.0,2021-10-15
ORD003042,C03490,P05565,17.0,2023-01-01
ORD002028,C01407,P05363,19.0,2023-09-01
ORD002400,C04543,P05577,8.0,2024-07-12
ORD001647,C06406,P06247,6.0,2023-10-10
ORD006651,C09714,P05294,10.0,2022-11-27
ORD008104,C01007,P09637,5.0,2022-11-02
ORD004798,C02512,P01550,15.0,2023-05-15
ORD007695,C04682,P07287,20.0,2023-11-10
ORD009038,C00333,P00139,5.0,2024-06-29
ORD004264,C00904,P05675,12.0,2024-10-29
ORD002754,C02151,P02918,20.0,2022-03-27
ORD008265,C00739,P03142,16.0,2021-02-18
ORD003892,C07650,P00597,12.0,2023-04-22
ORD006572,C06491,P02271,4.0,2021-01-07
ORD_BAD0053,C04307,P01436,-5.0,2023-07-15
ORD003559,C09101,P05897,20.0,2022-01-24
ORD004537,C08221,P08713,11.0,2022-12-04
ORD006149,C01671,P10431,3.0,2022-05-06
ORD005964,C05528,P00707,14.0,2021-09-14
ORD000685,C03901,P06201,2.0,2022-11-18
ORD_BAD0041,C00773,P03400,-5.0,2023-07-15
ORD003225,C02970,P09731,12.0,2022-06-07
ORD009832,C03862,P07663,16.0,2022-12-09
ORD006429,C10226,P04270,5.0,2023-04-09
ORD003176,C08121,P08891,18.0,2022-02-27
ORD006903,C08546,P07221,6.0,2024-03-26
ORD000603,C04298,P05554,6.0,2024-11-11
ORD000045,C05034,P06870,13.0,2024-01-27
ORD006212,C00397,P07378,6.0,2021-03-12
ORD000110,C06364,P01192,1.0,2023-09-11
ORD008968,C01920,P02072,8.0,2021-07-19
ORD001511,C00390,P05007,11.0,2021-05-03
ORD009250,C07426,P00957,6.0,2022-11-21
ORD007163,C09190,P06671,18.0,2021-07-16
ORD003252,C01357,P05598,17.0,2024-02-22
ORD004447,C00895,P06477,14.0,2023-07-27
ORD003183,C07058,P07858,9.0,2021-07-21
ORD005589,C03774,P09543,13.0,2024-12-28
ORD003709,C04900,P08483,9.0,2024-04-27
ORD006120,C08230,P03300,3.0,2021-09-09
ORD001041,C09023,P03674,7.0,2022-11-05
ORD005127,C06150,P05925,14.0,2023-09-17
ORD009890,C05812,P06922,4.0,2023-05-02
ORD003819,C05554,P04636,12.0,2022-11-20
ORD006195,C00419,P09748,8.0,2023-10-01
ORD001981,C09110,P06262,1.0,2022-07-27
ORD005885,C05811,P08163,19.0,2022-09-25
ORD002118,C05142,P01604,13.0,2024-12-12
ORD001799,C05874,P06863,14.0,2022-10-30
ORD009689,C07511,P02562,15.0,2022-06-07
ORD008967,C07648,P07170,13.0,2021-05-02
ORD007053,C09998,P00407,19.0,2023-12-03
ORD005926,C06709,P02055,15.0,2023-07-05
ORD001140,C04304,P04718,16.0,2024-02-13
ORD010209,C05439,P02707,8.0,2023-09-28
ORD004563,C10161,P05126,5.0,2021-01-19
ORD003822,C07130,P03070,4.0,2023-05-19
ORD003408,C04886,P03805,12.0,2022-05-30
ORD002532,C01671,P09506,20.0,2021-09-14
ORD004234,C10764,P01395,16.0,2023-02-13
ORD001522,C01802,P05806,2.0,2024-10-17
ORD004624,C00770,P10277,17.0,2023-07-03
ORD008737,C03761,P10485,16.0,2021-09-26
ORD008171,C04686,P07837,4.0,2021-05-15
ORD007883,C05657,P02448,9.0,2022-01-25
ORD006664,C04143,P00016,5.0,2023-01-03
ORD008892,C04450,P09568,9.0,2024-05-01
ORD010053,C06471,P09907,3.0,2024-05-03
ORD002466,C06847,P07364,12.0,2021-05-21
ORD008088,C10438,P10360,13.0,2024-12-31
ORD010087,C05078,P06501,17.0,2022-08-04
ORD009339,C06828,P01099,20.0,2021-04-21
ORD006452,C07481,P07157,4.0,2023-12-21
ORD007039,C09105,P07966,3.0,2021-03-03
ORD005925,C07395,P04055,8.0,2021-11-13
ORD001674,C07344,P08616,20.0,2023-12-03
ORD000239,C08821,P10570,8.0,2021-09-08
ORD006202,C00834,P00239,10.0,2023-01-30
ORD008555,C05020,P09374,19.0,2022-12-13
ORD004582,C03480,P04043,6.0,2023-11-22
ORD007873,C06688,P07303,14.0,2024-08-13
ORD003674,C04249,P09558,9.0,2023-06-26
ORD009208,C07498,P01122,8.0,2022-10-25
ORD008468,C00571,P05110,16.0,2024-10-02
ORD000213,C10583,P05426,6.0,2023-07-19
ORD003419,C02008,P10766,3.0,2023-05-23
ORD006451,C08306,P04653,12.0,2023-01-13
ORD008599,C00067,P06843,20.0,2023-02-07
ORD010313,C03474,P01797,17.0,2022-04-03
ORD004128,C01215,P08888,5.0,2023-08-07
ORD001684,C05135,P06659,8.0,2021-07-13
ORD005113,C03085,P06286,1.0,2021-08-28
ORD003675,C01283,P05716,12.0,2024-07-10
ORD010125,C04683,P07164,12.0,2023-12-21
ORD001139,C02069,P08365,4.0,2024-09-05
ORD009788,C01088,P00741,7.0,2024-10-25
ORD007048,C06989,P09548,12.0,2022-09-17
ORD003090,C01218,P09162,8.0,2024-07-02
ORD008914,C02675,P04218,4.0,2021-12-03
ORD010054,C09427,P01826,17.0,2022-01-31
ORD002142,C01699,P01450,5.0,2024-10-08
ORD005514,C06797,P09313,10.0,2023-05-07
ORD000959,C00865,P03026,7.0,2021-04-22
ORD009653,C07979,P01824,19.0,2023-02-06
ORD010464,C09285,P01436,14.0,2023-01-20
ORD008064,C08572,P01963,9.0,2022-08-26
ORD007581,C04294,P01618,4.0,2024-08-13
ORD001761,C09318,P04097,3.0,2021-05-14
ORD004809,C08226,P08174,6.0,2023-07-29
ORD002870,C05171,P04688,20.0,2024-02-21
ORD000155,C00169,P07297,13.0,2024-10-31
ORD000253,C03754,P01637,16.0,2023-02-02
ORD001781,C06995,P09914,14.0,2022-08-04
ORD009767,C09941,P09277,7.0,2024-09-29
ORD004482,C03926,P04056,15.0,2021-03-06
ORD002501,C09923,P06187,6.0,2021-10-25
ORD008861,C00564,P04767,5.0,2024-10-01
ORD005100,C02256,P08326,6.0,2021-10-02
ORD005391,C05437,P07204,18.0,2023-05-10
ORD009296,C03305,P04641,13.0,2021-01-26
ORD005775,C01967,P09739,13.0,2021-01-01
ORD007239,C10199,P04981,2.0,2021-12-07
ORD004552,C06342,P00753,4.0,2024-05-13
ORD006609,C07832,P05542,13.0,2021-10-09
ORD009811,C04676,P05580,7.0,2024-05-13
ORD006987,C03195,P08901,1.0,2021-06-03
ORD009921,C06687,P05391,4.0,2022-09-16
ORD007564,C09067,P04868,11.0,2022-06-18
ORD007691,C07750,P01828,8.0,2021-04-03
ORD002134,C01025,P04392,17.0,2021-02-15
ORD006243,C07709,P09871,11.0,2021-06-12
ORD000920,C01090,P09300,19.0,2023-01-01
ORD010517,C02319,P02661,7.0,2021-10-12
ORD003226,C04671,P10045,13.0,2023-05-27
ORD006525,C00054,P08071,9.0,2024-07-18
ORD002458,C03637,P00815,13.0,2024-05-21
ORD000249,C04395,P10501,3.0,2024-03-05
ORD004641,C05122,P08112,7.0,2022-10-05
ORD010203,C01509,P01311,5.0,2021-10-11
ORD000925,C04893,P09960,2.0,2021-02-23
ORD006312,C04468,P02582,14.0,2023-04-06
ORD004217,C08484,P04290,14.0,2021-05-09
ORD001145,C06317,P03638,12.0,2023-10-17
ORD002823,C05403,P00547,19.0,2022-05-13
ORD001529,C01289,P01648,4.0,2021-10-19
ORD004140,C06465,P02854,13.0,2023-09-04
ORD007297,C09363,P04569,4.0,2022-04-28
ORD002537,C04603,P01528,7.0,2021-05-23
ORD000480,C10770,P02529,19.0,2024-05-20
ORD006340,C01934,P10566,6.0,2024-03-18
ORD003020,C06392,P09656,20.0,2023-12-14
ORD000952,C06642,P10337,17.0,2022-10-18
ORD009236,C01529,P03265,2.0,2023-06-21
ORD007319,C01887,P00305,18.0,2024-08-28
ORD002649,C03692,P09461,3.0,2024-12-31
ORD003509,C06056,P06201,6.0,2023-10-17
ORD008626,C10153,P07005,16.0,2023-11-15
ORD009488,C07655,P03662,12.0,2024-05-28
ORD010581,C04845,P08206,16.0,2022-05-24
ORD010353,C00178,P03247,12.0,2024-01-01
ORD005989,C03395,P02834,5.0,2024-03-23
ORD007313,C04543,P00899,15.0,2022-10-13
ORD003638,C03258,P06762,9.0,2023-10-20
ORD010480,C09550,P01700,6.0,2023-05-30
ORD005803,C05974,P03208,13.0,2022-11-25
ORD002303,C05913,P04876,12.0,2022-07-11
ORD008722,C02807,P03858,18.0,2023-01-12
ORD003543,C08564,P08736,5.0,2022-02-05
ORD010321,C02900,P10095,8.0,2021-11-26
ORD000513,C06693,P06702,4.0,2023-12-14
ORD007944,C07332,P05012,3.0,2022-11-18
ORD000551,C08945,P02452,6.0,2021-06-16
ORD003255,C01196,P00034,16.0,2024-03-27
ORD006553,C03638,P08490,17.0,2024-07-17
ORD009088,C06398,P05180,11.0,2021-03-15
ORD004999,C01189,P06069,6.0,2022-09-13
ORD009268,C01331,P09280,4.0,2023-11-03
ORD005910,C05595,P06315,3.0,2024-02-15
ORD003200,C05745,P04231,6.0,2023-03-27
ORD010700,C01348,P09025,5.0,2022-03-14
ORD009373,C04122,P03004,8.0,2023-10-03
ORD000735,C06836,P01371,13.0,2023-04-01
ORD003713,C04319,P04123,7.0,2022-10-21
ORD005411,C02016,P00835,14.0,2022-10-02
ORD001233,C07006,P03351,11.0,2022-05-19
ORD003411,C05828,P06372,2.0,2022-04-27
ORD002240,C04751,P05753,14.0,2022-12-01
ORD003138,C08977,P09228,3.0,2024-06-20
ORD007755,C06802,P00034,6.0,2024-08-23
ORD003576,C08132,P05969,18.0,2024-12-06
ORD006503,C08680,P09453,1.0,2021-11-24
ORD004751,C02942,P05241,4.0,2022-11-14
ORD001377,C04613,P02268,13.0,2024-10-29
ORD000885,C08926,P04644,3.0,2024-07-08
ORD003288,C06715,P05696,2.0,2023-08-31
ORD003227,C09439,P05396,10.0,2021-10-11
ORD006109,C10768,P05805,2.0,2024-05-11
ORD007920,C03774,P08846,13.0,2021-08-24
ORD010304,C04394,P08186,20.0,2022-05-04
ORD002545,C00783,P06331,15.0,2021-07-24
ORD005918,C01012,P08365,9.0,2024-08-18
ORD010052,C00114,P04444,13.0,2022-01-31
ORD000788,C08520,P06496,17.0,2022-07-21
ORD010375,C08972,P09647,1.0,2022-06-07
ORD005208,C07805,P04091,8.0,2024-01-18
ORD000509,C00557,P10634,12.0,2023-04-04
ORD001053,C07114,P08088,20.0,2022-03-20
ORD004000,C03217,P02228,16.0,2024-11-14
ORD004727,C08361,P07881,4.0,2023-02-03
ORD004682,C09267,P02398,7.0,2021-10-20
ORD006972,C03482,P01752,5.0,2021-05-28
ORD008843,C08663,P08160,1.0,2021-08-20
ORD008567,C05353,P01654,2.0,2024-09-17
ORD009913,C05888,P01108,4.0,2024-12-02
ORD004141,C01339,P10318,8.0,2021-11-20
ORD010526,C06952,P05115,7.0,2022-07-14
ORD004574,C06280,P02101,11.0,2022-05-08
ORD003275,C09357,P10594,12.0,2023-07-30
ORD010509,C07031,P09022,6.0,2023-12-26
ORD003783,C02031,P09424,14.0,2024-06-24
ORD004739,C03518,P02916,9.0,2024-11-30
ORD000016,C02880,P03286,5.0,2024-03-08
ORD008119,C03840,P04997,19.0,2024-07-22
ORD008802,C08893,P09997,4.0,2021-04-21
ORD000163,C06446,P09689,8.0,2021-12-28
ORD008002,C00860,P08821,8.0,2024-02-19
ORD006563,C09929,P06857,14.0,2022-02-19
ORD006127,C07028,P02020,14.0,2021-12-25
ORD008166,C06072,P02827,7.0,2022-10-09
ORD001687,C07351,P02917,14.0,2021-07-31
ORD004548,C07079,P04055,7.0,2024-01-17
ORD003297,C02444,P01000,6.0,2023-06-15
ORD007794,C04743,P02977,2.0,2022-06-01
ORD010544,C08487,P04102,19.0,2021-09-22
ORD001183,C03632,P10767,5.0,2024-06-24
ORD005812,C00461,P03001,16.0,2023-12-03
ORD007886,C10659,P00495,20.0,2023-01-18
ORD000738,C08300,P06658,9.0,2022-11-08
ORD010373,C01479,P03731,8.0,2021-05-01
ORD004153,C03583,P00587,12.0,2021-05-30
ORD006409,C10015,P10276,14.0,2021-04-30
ORD002055,C01464,P02601,13.0,2022-01-09
ORD007876,C04952,P07928,2.0,2022-05-24
ORD_BAD0093,C02115,P03785,-5.0,2023-07-15
ORD005713,C08845,P07868,11.0,2023-04-06
ORD002329,C07373,P00062,9.0,2024-03-24
ORD006392,C00112,P03030,4.0,2024-12-16
ORD009994,C00718,P03514,1.0,2023-06-27
ORD009352,C03539,P05527,6.0,2024-02-27
ORD005118,C08701,P08073,18.0,2021-03-27
ORD006659,C02587,P01786,14.0,2023-03-24
ORD007415,C02951,P08352,8.0,2024-05-21
ORD001016,C03873,P10092,20.0,2024-01-24
ORD000943,C03184,P00849,17.0,2023-02-05
ORD000326,C02249,P03278,4.0,2023-03-08
ORD006040,C08166,P05524,7.0,2021-11-06
ORD000654,C03556,P03108,5.0,2024-11-14
ORD009276,C07202,P05234,5.0,2021-09-16
ORD005445,C05220,P08361,10.0,2023-05-13
ORD009698,C09424,P10796,6.0,2021-12-09
ORD000142,C07600,P02008,12.0,2023-02-26
ORD005260,C07649,P03498,13.0,2022-03-05
ORD004517,C07140,P05093,11.0,2022-10-19
ORD009938,C04625,P04635,8.0,2021-12-16
ORD007281,C06252,P10497,7.0,2023-05-09
ORD006822,C05706,P10187,13.0,2023-12-24
ORD007972,C10735,P07824,13.0,2023-09-18
ORD000085,C02728,P09145,17.0,2024-10-16
ORD008508,C09181,P00585,8.0,2022-03-31
ORD004384,C06882,P08035,16.0,2022-07-13
ORD007451,C09319,P00766,2.0,2023-10-06
ORD010060,C07499,P05215,6.0,2024-05-09
ORD006358,C09429,P03349,3.0,2023-04-02
ORD005425,C07048,P08120,15.0,2021-09-04
ORD004678,C05833,P00269,17.0,2022-11-01
ORD003754,C09946,P09800,20.0,2023-04-04
ORD009363,C03214,P05494,10.0,2024-07-16
ORD001627,C10719,P08735,20.0,2022-10-19
ORD000824,C00277,P07848,13.0,2021-06-12
ORD008021,C06493,P04272,10.0,2022-06-29
ORD007651,C02856,P06896,6.0,2024-02-06
ORD003214,C05323,P10338,15.0,2021-02-13
ORD003920,C03175,P00734,10.0,2021-01-13
ORD003550,C05512,P05989,8.0,2024-02-09
ORD002950,C05419,P00440,19.0,2024-06-18
ORD004817,C04686,P04368,5.0,2024-10-19
ORD004331,C02809,P08323,17.0,2021-03-03
ORD005005,C04936,P06157,15.0,2021-03-31
ORD002597,C04972,P07006,5.0,2022-07-14
ORD003744,C07013,P08069,17.0,2022-10-29
ORD008578,C10293,P01395,12.0,2022-06-18
ORD008441,C03471,P04432,6.0,2022-01-03
ORD002376,C06807,P07886,16.0,2021-06-18
ORD003243,C04618,P01473,10.0,2021-12-22
ORD008424,C05612,P06386,20.0,2022-02-04
ORD000210,C05703,P10686,2.0,2022-09-04
ORD000724,C08556,P00811,13.0,2024-11-29
ORD010678,C05724,P04034,18.0,2024-06-13
ORD004783,C04476,P07777,3.0,2021-07-01
ORD007561,C09712,P02917,3.0,2023-09-04
ORD009484,C07025,P07106,19.0,2021-11-26
ORD009498,C00183,P02226,15.0,2023-01-15
ORD004613,C01468,P06905,6.0,2021-12-30
ORD006131,C03303,P05170,16.0,2022-04-22
ORD008894,C07639,P02404,2.0,2022-08-15
ORD006128,C07545,P01903,9.0,2021-07-08
ORD004150,C08180,P07976,5.0,2021-06-03
ORD008639,C00781,P06964,19.0,2023-12-04
ORD002350,C05531,P06654,10.0,2022-04-02
ORD000344,C09344,P00177,6.0,2023-01-06
ORD000123,C10068,P05407,8.0,2022-09-27
ORD010290,C07268,P04311,7.0,2023-07-06
ORD006666,C02886,P02420,15.0,2023-05-12
ORD004086,C06820,P02666,1.0,2021-12-31
ORD009169,C00504,P06167,9.0,2023-02-21
ORD004090,C04662,P00065,16.0,2021-06-20
ORD003026,C07542,P01494,6.0,2022-03-06
ORD005190,C08695,P07274,11.0,2023-06-16
ORD_BAD0024,C01745,P08341,0.0,2023-06-01
ORD005568,C06996,P07679,19.0,2024-07-28
ORD000346,C06202,P02242,14.0,2024-02-20
ORD000328,C03222,P07533,6.0,2023-08-09
ORD005209,C05642,P01222,11.0,2023-07-31
ORD005919,C08612,P02817,1.0,2023-06-18
ORD009228,C05241,P06251,18.0,2022-10-13
ORD005887,C09100,P00982,19.0,2024-08-19
ORD008947,C01829,P06164,7.0,2022-03-30
ORD003812,C07320,P04318,20.0,2021-02-12
ORD001242,C04012,P07432,11.0,2022-05-19
ORD001500,C05787,P10731,18.0,2023-05-29
ORD005620,C06820,P09768,2.0,2023-03-21
ORD000173,C04173,P02602,14.0,2021-06-07
ORD008092,C07730,P04602,3.0,2022-12-31
ORD005986,C02815,P01035,8.0,2021-12-11
ORD001453,C04775,P09516,19.0,2022-05-11
ORD007011,C08479,P05930,16.0,2022-07-24
ORD003874,C08811,P02983,5.0,2024-03-26
ORD001030,C05298,P10526,9.0,2021-10-23
ORD006357,C07781,P02239,3.0,2023-07-19
ORD004260,C05145,P06890,15.0,2021-01-18
ORD008261,C02366,P09666,1.0,2021-03-08
ORD006030,C06048,P01426,16.0,2023-06-05
ORD001141,C06718,P07441,10.0,2024-07-11
ORD001316,C08439,P10580,7.0,2023-09-05
ORD009336,C05825,P07623,19.0,2023-09-05
ORD009844,C10749,P07084,7.0,2021-06-27
ORD001726,C03084,P05385,3.0,2023-05-08
ORD009625,C03531,P10398,11.0,2024-11-26
ORD000074,C07780,P01914,8.0,2021-08-08
ORD005157,C03589,P02351,4.0,2022-02-16
ORD005284,C10035,P05497,7.0,2023-11-13
